year,month,day,hour,season,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,Airlevel,cbwd_new
2015,9,24,21,3,41,19,88.37,1012,21,cv,2,0,0,2,5
2015,9,24,22,3,33,18,83.01,1012,21,cv,3,0,0,1,5
2015,9,24,23,3,27,18,88.28,1012,20,SW,2,0,0,1,5
2015,9,25,0,3,25,18,93.94,1012,19,cv,0,0.6,0.6,1,5
2015,9,25,1,3,28,17,88.2,1012,19,SW,1,1.2,1.8,1,5
2015,9,25,2,3,24,18,93.94,1012,19,SW,3,0.1,1.9,1,5
2015,9,25,3,3,28,18,93.94,1011,19,cv,0,0,0,1,5
2015,9,25,4,3,31,19,100,1011,19,cv,0,0,0,1,5
2015,9,25,5,3,36,19,100,1011,19,cv,1,0.6,0.6,2,5
2015,9,25,6,3,36,19,100,1011,19,cv,1,0.2,0.8,2,5
2015,9,25,7,3,36,19,100,1012,19,SW,2,0.1,0.9,2,5
2015,9,25,8,3,57,19,100,1012,19,SW,4,0.3,1.2,2,5
2015,9,25,9,3,66,19,93.98,1013,20,cv,1,0.3,1.5,2,5
2015,9,25,12,3,30,16,54.14,1012,26,NE,2,0,0,1,5
2015,9,25,13,3,27,16,51.05,1011,27,NE,4,0,0,1,5
2015,9,25,14,3,30,17,57.69,1010,26,cv,3,0,0,1,5
2015,9,25,15,3,21,16,51.05,1009,27,cv,5,0,0,1,5
2015,9,25,16,3,23,15,47.88,1009,27,NE,3,0,0,1,5
2015,9,25,17,3,21,14,47.61,1009,26,NE,5,0,0,1,5
2015,9,25,18,3,24,14,47.61,1009,26,NE,8,0,0,1,5
2015,9,25,19,3,29,15,50.78,1009,26,NE,11,0,0,1,5
2015,9,25,20,3,29,16,57.44,1011,25,SE,3,0,0,1,5
2015,9,25,21,3,30,16,57.44,1012,25,SE,5,0,0,1,5
2015,9,25,22,3,42,17,64.98,1013,24,NE,3,0,0,2,5
2015,9,25,23,3,37,18,88.28,1013,20,NW,3,0,0,2,5
2015,9,26,0,3,39,18,88.28,1013,20,NW,7,0,0,2,5
2015,9,26,1,3,43,19,93.98,1013,20,cv,1,0.7,0.7,2,5
2015,9,26,2,3,42,18,88.28,1013,20,cv,1,0,0,2,5
2015,9,26,3,3,42,19,93.98,1013,20,cv,1,0,0,2,5
2015,9,26,4,3,47,18,93.94,1013,19,NE,1,0,0,2,5
2015,9,26,5,3,46,18,93.94,1012,19,cv,1,0,0,2,5
2015,9,26,6,3,48,18,88.28,1012,20,cv,2,0,0,2,5
2015,9,26,7,3,41,18,93.94,1013,19,cv,3,0,0,2,5
2015,9,26,8,3,44,19,93.98,1014,20,NW,2,0,0,2,5
2015,9,26,9,3,34,19,93.98,1014,20,cv,1,0.3,0.3,1,5
2015,9,26,10,3,40,19,88.37,1014,21,cv,2,0,0,2,5
2015,9,26,11,3,36,18,78.09,1014,22,cv,3,0,0,2,5
2015,9,26,12,3,42,18,78.09,1015,22,cv,4,0,0,2,5
2015,9,26,13,3,39,19,83.13,1014,22,SW,2,0,0,2,5
2015,9,26,14,3,45,19,78.24,1013,23,cv,1,0,0,2,5
2015,9,26,15,3,43,18,73.5,1012,23,SW,2,0,0,2,5
2015,9,26,16,3,48,18,73.5,1011,23,cv,0,0,0,2,5
2015,9,26,17,3,36,18,73.5,1011,23,SE,3,0,0,2,5
2015,9,26,18,3,45,18,83.01,1012,21,cv,1,0,0,2,5
2015,9,26,19,3,58,18,78.09,1012,22,SE,2,0,0,2,5
2015,9,26,20,3,48,18,83.01,1012,21,NE,3,0,0,2,5
2015,9,26,21,3,48,19,93.98,1013,20,SE,2,0,0,2,5
2015,9,26,22,3,86,19,93.98,1014,20,cv,0,0,0,3,5
2015,9,26,23,3,55,19,93.98,1015,20,NW,2,1.2,1.2,2,5
2015,9,27,0,3,27,19,93.98,1015,20,NW,4,0.7,1.9,1,5
2015,9,27,1,3,30,18,93.94,1015,19,NW,6,0,0,1,5
2015,9,27,2,3,22,19,100,1015,19,NW,9,0.1,0.1,1,5
2015,9,27,3,3,31,19,100,1014,19,NW,10,0,0,1,5
2015,9,27,4,3,38,19,100,1014,19,cv,1,0.4,0.4,2,5
2015,9,27,5,3,35,19,100,1014,19,cv,2,0.7,1.1,1,5
2015,9,27,6,3,29,19,100,1014,19,cv,3,0.1,1.2,1,5
2015,9,27,7,3,35,19,100,1014,19,NW,1,0,0,1,5
2015,9,27,8,3,42,19,100,1015,19,cv,1,0,0,2,5
2015,9,27,9,3,50,19,93.98,1015,20,cv,2,0,0,2,5
2015,9,27,10,3,43,18,88.28,1015,20,NW,2,0,0,2,5
2015,9,27,11,3,42,18,83.01,1015,21,NW,4,0,0,2,5
2015,9,27,12,3,51,18,78.09,1014,22,NE,2,0,0,2,5
2015,9,27,13,3,43,18,78.09,1013,22,cv,1,0.1,0.1,2,5
2015,9,27,14,3,41,18,73.5,1012,23,NE,3,0,0,2,5
2015,9,27,15,3,33,18,73.5,1011,23,NE,5,0,0,1,5
2015,9,27,16,3,27,18,73.5,1011,23,NE,7,0,0,1,5
2015,9,27,17,3,32,18,73.5,1011,23,NE,11,0,0,1,5
2015,9,27,18,3,26,18,78.09,1011,22,NE,14,0,0,1,5
2015,9,27,19,3,28,18,78.09,1011,22,NE,17,0,0,1,5
2015,9,27,20,3,29,18,78.09,1012,22,NE,19,0,0,1,5
2015,9,27,21,3,27,19,88.37,1013,21,cv,0,0,0,1,5
2015,9,27,22,3,20,19,93.98,1013,20,NW,2,0.3,0.3,1,5
2015,9,27,23,3,29,19,93.98,1014,20,NW,4,0.2,0.5,1,5
2015,9,28,0,3,16,19,100,1014,19,NW,5,0,0,1,5
2015,9,28,1,3,29,19,100,1014,19,cv,1,0.1,0.1,1,5
2015,9,28,2,3,37,19,100,1014,19,cv,2,0.2,0.3,2,5
2015,9,28,3,3,28,19,100,1014,19,NW,2,0,0,1,5
2015,9,28,4,3,32,19,100,1014,19,cv,1,0,0,1,5
2015,9,28,5,3,21,19,100,1013,19,NW,1,0,0,1,5
2015,9,28,6,3,32,19,100,1014,19,cv,1,0,0,1,5
2015,9,28,7,3,27,19,100,1014,19,cv,1,0,0,1,5
2015,9,28,8,3,39,19,93.98,1015,20,cv,2,0,0,2,5
2015,9,28,9,3,46,19,93.98,1015,20,cv,3,0,0,2,5
2015,9,28,10,3,46,19,88.37,1016,21,cv,4,0,0,2,5
2015,9,28,11,3,44,19,88.37,1016,21,cv,5,0,0,2,5
2015,9,28,12,3,38,19,83.13,1015,22,cv,6,0,0,2,5
2015,9,28,13,3,52,19,78.24,1014,23,cv,7,0,0,2,5
2015,9,28,14,3,47,19,73.67,1013,24,cv,8,0,0,2,5
2015,9,28,15,3,38,19,69.4,1012,25,cv,9,0,0,2,5
2015,9,28,16,3,33,18,65.19,1012,25,cv,10,0,0,1,5
2015,9,28,17,3,37,19,69.4,1012,25,SE,2,0,0,2,5
2015,9,28,18,3,45,20,78.39,1012,24,SW,2,0,0,2,5
2015,9,28,19,3,44,20,88.45,1012,22,SW,4,0,0,2,5
2015,9,28,20,3,34,20,88.45,1013,22,SW,6,0,0,1,5
2015,9,28,21,3,36,20,88.45,1014,22,cv,1,0,0,2,5
2015,9,28,22,3,34,19,83.13,1014,22,cv,3,0,0,1,5
2015,9,28,23,3,37,19,83.13,1014,22,SW,2,0,0,2,5
2015,9,29,0,3,34,19,88.37,1014,21,SW,4,0,0,1,5
2015,9,29,1,3,35,19,88.37,1014,21,cv,1,0,0,1,5
2015,9,29,2,3,32,20,94.03,1014,21,SW,2,0,0,1,5
2015,9,29,3,3,37,20,94.03,1014,21,SW,3,0,0,2,5
2015,9,29,4,3,37,20,94.03,1014,21,cv,0,0,0,2,5
2015,9,29,5,3,41,20,94.03,1014,21,cv,0,0.1,0.1,2,5
2015,9,29,6,3,50,20,94.03,1014,21,cv,0,0,0,2,5
2015,9,29,7,3,49,20,94.03,1015,21,SW,1,0,0,2,5
2015,9,29,8,3,52,20,88.45,1015,22,cv,1,0,0,2,5
2015,9,29,9,3,36,20,94.03,1016,21,cv,2,0,0,2,5
2015,9,29,10,3,46,20,88.45,1016,22,SW,2,0,0,2,5
2015,9,29,11,3,49,20,88.45,1017,22,cv,2,0,0,2,5
2015,9,29,12,3,54,20,83.25,1016,23,cv,3,0,0,2,5
2015,9,29,13,3,56,20,83.25,1016,23,cv,5,0,0,2,5
2015,9,29,14,3,52,20,88.45,1015,22,NW,2,0,0,2,5
2015,9,29,15,3,45,20,83.25,1014,23,NW,4,1.2,1.2,2,5
2015,9,29,16,3,44,20,78.39,1014,24,NW,6,1,2.2,2,5
2015,9,29,17,3,49,20,78.39,1014,24,NW,8,0.2,2.4,2,5
2015,9,29,18,3,47,20,83.25,1014,23,NW,9,0,0,2,5
2015,9,29,19,3,47,20,83.25,1015,23,NW,11,0,0,2,5
2015,9,29,20,3,40,20,78.39,1015,24,NE,2,0,0,2,5
2015,9,29,21,3,48,20,88.45,1016,22,SW,1,0,0,2,5
2015,9,29,22,3,52,20,88.45,1017,22,SW,2,0,0,2,5
2015,9,29,23,3,59,20,88.45,1017,22,cv,0,0,0,2,5
2015,9,30,0,3,69,20,88.45,1017,22,SW,1,0,0,2,5
2015,9,30,1,3,77,20,88.45,1017,22,cv,1,0,0,3,5
2015,9,30,2,3,82,20,88.45,1017,22,SW,1,0,0,3,5
2015,9,30,3,3,91,21,100,1017,21,SW,3,0,0,3,5
2015,9,30,4,3,89,21,100,1016,21,cv,1,0,0,3,5
2015,9,30,5,3,94,21,100,1016,21,cv,2,0,0,3,5
2015,9,30,6,3,97,21,100,1016,21,cv,3,0,0,3,5
2015,9,30,7,3,94,21,100,1016,21,cv,4,0,0,3,5
2015,9,30,8,3,96,21,100,1016,21,cv,5,0,0,3,5
2015,9,30,9,3,98,21,94.07,1016,22,cv,6,0,0,3,5
2015,9,30,10,3,98,20,88.45,1016,22,cv,7,0,0,3,5
2015,9,30,11,3,90,21,83.37,1016,24,cv,8,0,0,3,5
2015,9,30,12,3,78,20,78.39,1015,24,SE,2,0,0,3,5
2015,9,30,13,3,88,20,78.39,1014,24,NE,2,0,0,3,5
2015,9,30,14,3,73,21,94.07,1013,22,NW,3,0,0,2,5
2015,9,30,15,3,75,21,88.54,1012,23,NW,5,0,0,2,5
2015,9,30,16,3,58,21,83.37,1013,24,NW,8,0,0,2,5
2015,9,30,17,3,64,21,83.37,1013,24,NE,4,0,0,2,5
2015,9,30,18,3,34,20,83.25,1014,23,NE,9,0,0,1,5
2015,9,30,19,3,45,20,88.45,1015,22,NE,15,0,0,2,5
2015,9,30,20,3,49,20,88.45,1017,22,NW,2,0,0,2,5
2015,9,30,21,3,34,20,88.45,1019,22,NW,6,0.6,0.6,1,5
2015,9,30,22,3,31,19,83.13,1020,22,NW,9,0.1,0.7,1,5
2015,9,30,23,3,32,19,83.13,1020,22,NW,11,0,0,1,5
2015,10,1,0,3,28,19,88.37,1020,21,cv,1,0,0,1,5
2015,10,1,1,3,16,19,88.37,1021,21,NW,2,0,0,1,5
2015,10,1,2,3,13,18,83.01,1021,21,NW,5,0,0,1,5
2015,10,1,3,3,17,17,77.94,1022,21,NE,3,0,0,1,5
2015,10,1,4,3,12,16,77.79,1022,20,NE,6,0.1,0.1,1,5
2015,10,1,5,3,17,14,72.78,1022,19,NE,9,0.2,0.3,1,5
2015,10,1,6,3,16,15,72.96,1024,20,cv,0,0.2,0.5,1,5
2015,10,1,7,3,19,16,82.77,1025,19,SW,2,0,0,1,5
2015,10,1,8,3,23,15,77.64,1026,19,cv,1,0,0,1,5
2015,10,1,11,3,33,6,42.61,1029,19,cv,1,0,0,1,5
2015,10,1,12,3,38,8,45.93,1028,20,NE,3,0,0,2,5
2015,10,1,13,3,42,10,55.93,1026,19,NW,3,0,0,2,5
2015,10,1,14,3,40,12,60.03,1025,20,cv,1,0.1,0.1,2,5
2015,10,1,15,3,33,10,46.49,1024,22,cv,2,0,0,1,5
2015,10,1,16,3,35,10,46.49,1023,22,SW,2,0,0,1,5
2015,10,1,17,3,41,11,46.78,1022,23,cv,2,0,0,2,5
2015,10,1,18,3,36,12,56.44,1021,21,SW,1,0,0,2,5
2015,10,1,19,3,36,11,56.19,1021,20,SE,2,0,0,2,5
2015,10,1,20,3,46,13,77.32,1021,17,cv,0,0,0,2,5
2015,10,1,21,3,42,13,82.4,1021,16,cv,0,0,0,2,5
2015,10,1,22,3,48,13,82.4,1021,16,cv,1,0,0,2,5
2015,10,1,23,3,50,13,87.84,1021,15,cv,1,0,0,2,5
2015,10,2,0,3,53,13,87.84,1021,15,cv,1,0,0,2,5
2015,10,2,1,3,53,13,87.84,1020,15,cv,1,0,0,2,5
2015,10,2,2,3,66,13,87.84,1020,15,NW,1,0,0,2,5
2015,10,2,3,3,66,13,87.84,1018,15,cv,1,0,0,2,5
2015,10,2,4,3,68,14,93.75,1018,15,NW,1,0,0,2,5
2015,10,2,5,3,68,13,87.84,1017,15,NW,2,0,0,2,5
2015,10,2,6,3,76,13,93.7,1017,14,NW,3,0,0,3,5
2015,10,2,7,3,73,13,93.7,1017,14,NW,4,0,0,2,5
2015,10,2,8,3,74,14,87.93,1017,16,NW,6,0,0,2,5
2015,10,2,9,3,73,14,77.48,1018,18,NE,4,0,0,2,5
2015,10,2,11,3,55,12,53.1,1018,22,NE,11,0,0,2,5
2015,10,2,12,3,44,10,43.76,1018,23,NE,14,0,0,2,5
2015,10,2,13,3,35,10,41.2,1017,24,NE,17,0,0,1,5
2015,10,2,14,3,42,8,36,1015,24,cv,3,0,0,2,5
2015,10,2,15,3,35,10,38.82,1014,25,cv,5,0,0,1,5
2015,10,2,16,3,36,8,31.97,1014,26,NE,2,0,0,2,5
2015,10,2,17,3,35,9,34.21,1014,26,cv,1,0,0,1,5
2015,10,2,18,3,37,9,36.29,1014,25,cv,3,0,0,2,5
2015,10,2,19,3,43,11,49.7,1015,22,cv,4,0,0,2,5
2015,10,2,20,3,53,12,53.1,1016,22,SW,1,0,0,2,5
2015,10,2,21,3,58,13,60.27,1017,21,NW,1,0,0,2,5
2015,10,2,22,3,59,15,68.61,1018,21,SW,2,0,0,2,5
2015,10,2,23,3,76,14,64.32,1018,21,SW,4,0,0,3,5
2015,10,3,0,3,100,15,72.96,1018,20,SW,6,0,0,3,5
2015,10,3,1,3,106,15,72.96,1018,20,SW,8,0,0,3,5
2015,10,3,3,3,121,15,72.96,1018,20,SW,2,0,0,4,5
2015,10,3,4,3,126,16,82.77,1018,19,NW,1,0,0,4,5
2015,10,3,11,3,71,16,77.79,1022,20,cv,2,0,0,2,5
2015,10,3,12,3,48,16,73.14,1021,21,SW,2,0,0,2,5
2015,10,3,13,3,51,16,73.14,1021,21,SW,4,0,0,2,5
2015,10,3,14,3,26,13,53.36,1020,23,NE,4,0,0,1,5
2015,10,3,15,3,19,13,53.36,1020,23,NE,7,0,0,1,5
2015,10,3,16,3,19,12,49.97,1020,23,NE,10,0,0,1,5
2015,10,3,17,3,27,11,49.7,1020,22,NE,13,0,0,1,5
2015,10,3,18,3,26,12,53.1,1020,22,NE,16,0,0,1,5
2015,10,3,19,3,28,12,53.1,1021,22,NE,20,0,0,1,5
2015,10,3,20,3,37,12,56.44,1021,21,NE,24,0,0,2,5
2015,10,3,21,3,37,13,64.09,1023,20,NE,28,0,0,2,5
2015,10,3,22,3,26,14,72.78,1023,19,NW,3,0,0,1,5
2015,10,3,23,3,21,14,68.4,1024,20,NE,3,0,0,1,5
2015,10,4,0,3,16,14,72.78,1024,19,NE,5,0,0,1,5
2015,10,4,1,3,20,15,82.65,1024,18,NE,7,0,0,1,5
2015,10,4,2,3,30,15,88.02,1024,17,NW,2,0,0,1,5
2015,10,4,3,3,24,15,88.02,1024,17,cv,1,0,0,1,5
2015,10,4,4,3,20,14,82.52,1024,17,NW,2,0,0,1,5
2015,10,4,5,3,17,13,72.6,1024,18,NE,3,0,0,1,5
2015,10,4,6,3,25,13,77.32,1024,17,NE,6,0,0,1,5
2015,10,4,7,3,22,13,77.32,1024,17,NW,2,0,0,1,5
2015,10,4,8,3,22,14,82.52,1025,17,NW,4,0,0,1,5
2015,10,4,9,3,22,13,77.32,1025,17,NW,8,0,0,1,5
2015,10,4,10,3,19,13,72.6,1026,18,NE,3,0,0,1,5
2015,10,4,11,3,13,13,64.09,1026,20,NE,7,0,0,1,5
2015,10,4,12,3,25,14,64.32,1025,21,NE,11,0,0,1,5
2015,10,4,13,3,26,13,60.27,1024,21,NE,14,0,0,1,5
2015,10,4,15,3,30,13,56.69,1023,22,NW,2,0,0,1,5
2015,10,4,16,3,28,14,60.51,1022,22,cv,1,0,0,1,5
2015,10,4,17,3,23,14,60.51,1022,22,NE,3,0,0,1,5
2015,10,4,18,3,23,14,60.51,1023,22,NE,6,0,0,1,5
2015,10,4,19,3,18,14,64.32,1023,21,NE,9,0,0,1,5
2015,10,4,20,3,23,14,64.32,1024,21,NE,13,0,0,1,5
2015,10,4,21,3,26,14,68.4,1025,20,NE,16,0,0,1,5
2015,10,4,22,3,19,15,77.64,1025,19,cv,2,0,0,1,5
2015,10,4,23,3,15,15,77.64,1026,19,cv,3,0,0,1,5
2015,10,5,0,3,21,15,82.65,1026,18,SW,1,0,0,1,5
2015,10,5,1,3,29,16,88.11,1025,18,SW,3,0,0,1,5
2015,10,5,2,3,27,16,88.11,1025,18,SW,4,0,0,1,5
2015,10,5,3,3,36,16,88.11,1024,18,SW,5,0,0,2,5
2015,10,5,4,3,47,16,88.11,1023,18,SW,6,0,0,2,5
2015,10,5,5,3,49,16,88.11,1023,18,cv,1,0,0,2,5
2015,10,5,6,3,42,16,93.84,1023,17,SW,2,0,0,2,5
2015,10,5,7,3,43,15,82.65,1023,18,cv,1,0,0,2,5
2015,10,5,8,3,36,16,88.11,1023,18,cv,2,0,0,2,5
2015,10,5,9,3,29,16,88.11,1024,18,cv,3,0,0,1,5
2015,10,5,10,3,31,16,82.77,1024,19,SW,2,0,0,1,5
2015,10,5,11,3,42,16,82.77,1024,19,cv,1,0,0,2,5
2015,10,5,12,3,41,16,88.11,1023,18,SW,2,0,0,2,5
2015,10,5,13,3,43,17,93.89,1022,18,SW,4,0,0,2,5
2015,10,5,14,3,50,16,68.81,1020,22,cv,2,0,0,2,5
2015,10,5,15,3,62,16,73.14,1019,21,cv,3,0,0,2,5
2015,10,5,16,3,68,15,64.54,1018,22,SW,2,0,0,2,5
2015,10,5,17,3,88,15,60.74,1018,23,SW,4,0,0,3,5
2015,10,5,18,3,59,16,68.81,1018,22,SW,6,0,0,2,5
2015,10,6,0,3,115,17,88.2,1019,19,cv,1,0,0,3,5
2015,10,6,5,3,140,17,93.89,1016,18,cv,1,0,0,4,5
2015,10,6,9,3,78,17,88.2,1018,19,cv,2,0,0,3,5
2015,10,6,14,3,110,17,77.94,1016,21,cv,6,0,0,3,5
2015,10,6,15,3,120,17,82.89,1016,20,cv,7,0,0,4,5
2015,10,6,17,3,132,17,82.89,1016,20,cv,1,0,0,4,5
2015,10,6,18,3,151,18,88.28,1015,20,cv,1,0,0,5,5
2015,10,6,19,3,170,17,82.89,1016,20,cv,2,0,0,5,5
2015,10,6,20,3,171,17,93.89,1016,18,cv,3,0,0,5,5
2015,10,6,21,3,190,18,93.94,1017,19,SW,1,0,0,5,5
2015,10,6,22,3,161,18,93.94,1018,19,SW,2,0,0,5,5
2015,10,6,23,3,150,17,88.2,1018,19,SW,4,0,0,4,5
2015,10,7,0,3,154,18,93.94,1018,19,SW,6,0,0,5,5
2015,10,7,1,3,133,18,93.94,1018,19,cv,1,0,0,4,5
2015,10,7,2,3,138,17,88.2,1017,19,cv,2,0,0,4,5
2015,10,7,3,3,144,17,88.2,1017,19,cv,2,0,0,4,5
2015,10,7,4,3,145,18,100,1017,18,cv,2,0,0,4,5
2015,10,7,5,3,151,18,100,1017,18,cv,2,0,0,5,5
2015,10,7,6,3,140,18,100,1017,18,cv,2,0,0,4,5
2015,10,7,7,3,163,18,100,1018,18,SW,1,0,0,5,5
2015,10,7,8,3,161,19,100,1018,19,SW,2,0,0,5,5
2015,10,7,9,3,176,20,100,1019,20,SW,4,0,0,5,5
2015,10,7,10,3,173,18,83.01,1019,21,cv,1,0,0,5,5
2015,10,7,11,3,129,19,78.24,1019,23,SW,2,0,0,4,5
2015,10,7,12,3,77,18,73.5,1018,23,SW,4,0,0,3,5
2015,10,7,13,3,69,18,69.2,1018,24,SW,6,0,0,2,5
2015,10,7,14,3,60,18,65.19,1017,25,SW,8,0,0,2,5
2015,10,7,15,3,65,18,54.65,1016,28,cv,1,0,0,2,5
2015,10,7,16,3,55,17,48.42,1015,29,cv,3,0,0,2,5
2015,10,7,17,3,53,18,54.65,1015,28,cv,4,0,0,2,5
2015,10,7,18,3,61,19,65.41,1015,26,SW,2,0,0,2,5
2015,10,7,19,3,80,19,78.24,1016,23,cv,0,0,0,3,5
2015,10,7,20,3,107,19,83.13,1017,22,cv,0,0,0,3,5
2015,10,7,21,3,116,19,83.13,1018,22,cv,1,0,0,4,5
2015,10,7,22,3,101,19,88.37,1018,21,cv,2,0,0,3,5
2015,10,7,23,3,118,19,88.37,1018,21,cv,3,0,0,4,5
2015,10,8,0,3,108,19,88.37,1018,21,NW,2,0,0,3,5
2015,10,8,2,3,118,19,88.37,1017,21,NW,1,0,0,4,5
2015,10,8,3,3,128,19,93.98,1017,20,NW,3,0,0,4,5
2015,10,8,4,3,122,19,93.98,1017,20,cv,1,0,0,4,5
2015,10,8,5,3,131,19,93.98,1017,20,cv,1,0,0,4,5
2015,10,8,6,3,149,19,88.37,1017,21,cv,2,0,0,4,5
2015,10,8,7,3,171,19,93.98,1018,20,NW,1,0,0,5,5
2015,10,8,8,3,177,19,88.37,1018,21,cv,1,0,0,5,5
2015,10,8,9,3,169,19,83.13,1019,22,cv,2,0,0,5,5
2015,10,8,10,3,159,20,83.25,1020,23,cv,3,0,0,5,5
2015,10,8,11,3,120,20,83.25,1020,23,cv,4,0,0,4,5
2015,10,8,12,3,112,20,78.39,1019,24,cv,5,0,0,3,5
2015,10,8,13,3,120,20,69.6,1019,26,cv,6,0,0,4,5
2015,10,8,14,3,84,19,65.41,1017,26,cv,7,0,0,3,5
2015,10,8,15,3,68,20,73.84,1017,25,cv,9,0,0,2,5
2015,10,8,16,3,42,20,73.84,1016,25,SW,2,0,0,2,5
2015,10,8,17,3,49,14,53.62,1017,24,NE,4,0,0,2,5
2015,10,8,18,3,50,16,77.79,1018,20,cv,2,0.2,0.2,2,5
2015,10,8,19,3,66,17,88.2,1019,19,cv,3,0,0,2,5
2015,10,8,21,3,87,18,88.28,1021,20,cv,1,0,0,3,5
2015,10,8,23,3,51,17,82.89,1022,20,NW,4,0,0,2,5
2015,10,9,3,3,41,17,93.89,1020,18,cv,2,0.1,0.1,2,5
2015,10,9,7,3,37,16,88.11,1020,18,cv,1,0,0,2,5
2015,10,9,12,3,30,16,73.14,1021,21,SW,7,0,0,1,5
2015,10,9,13,3,36,14,64.32,1020,21,SW,11,0,0,2,5
2015,10,9,14,3,35,14,64.32,1019,21,SE,3,0,0,1,5
2015,10,9,15,3,37,15,64.54,1018,22,SW,3,0,0,2,5
2015,10,9,16,3,38,15,68.61,1017,21,cv,2,0,0,2,5
2015,10,9,17,3,43,15,68.61,1017,21,SE,3,0,0,2,5
2015,10,9,18,3,37,15,72.96,1017,20,SE,5,0,0,2,5
2015,10,9,19,3,46,16,82.77,1018,19,cv,0,0,0,2,5
2015,10,9,20,3,53,16,88.11,1018,18,SW,2,0,0,2,5
2015,10,9,21,3,57,16,88.11,1019,18,cv,1,0,0,2,5
2015,10,9,22,3,56,16,82.77,1020,19,cv,2,0,0,2,5
2015,10,9,23,3,59,16,82.77,1020,19,SE,2,0,0,2,5
2015,10,10,0,3,59,15,82.65,1020,18,SW,2,0,0,2,5
2015,10,10,1,3,53,15,82.65,1019,18,SE,2,0,0,2,5
2015,10,10,2,3,64,15,88.02,1019,17,SW,1,0,0,2,5
2015,10,10,3,3,63,15,93.8,1019,16,cv,1,0,0,2,5
2015,10,10,4,3,73,16,100,1019,16,cv,1,0,0,2,5
2015,10,10,5,3,67,16,100,1019,16,SW,1,0,0,2,5
2015,10,10,6,3,61,15,100,1019,15,SW,2,0,0,2,5
2015,10,10,7,3,64,15,100,1020,15,SW,3,0,0,2,5
2015,10,10,8,3,64,16,100,1021,16,SW,5,0,0,2,5
2015,10,10,9,3,67,18,100,1022,18,cv,1,0,0,2,5
2015,10,10,10,3,69,17,82.89,1022,20,SW,2,0,0,2,5
2015,10,10,11,3,60,17,77.94,1023,21,cv,1,0,0,2,5
2015,10,10,12,3,59,16,68.81,1022,22,cv,2,0,0,2,5
2015,10,10,13,3,36,16,60.98,1021,24,cv,5,0,0,2,5
2015,10,10,14,3,25,16,57.44,1020,25,cv,7,0,0,1,5
2015,10,10,15,3,31,13,44.61,1020,26,cv,9,0,0,1,5
2015,10,10,16,3,29,13,42.06,1019,27,cv,10,0,0,1,5
2015,10,10,17,3,20,12,41.78,1019,26,SW,3,0,0,1,5
2015,10,10,18,3,36,14,53.62,1020,24,SW,5,0,0,2,5
2015,10,10,19,3,42,14,64.32,1021,21,SW,6,0,0,2,5
2015,10,10,20,3,42,15,68.61,1022,21,cv,1,0,0,2,5
2015,10,10,21,3,44,16,73.14,1023,21,SW,1,0,0,2,5
2015,10,10,22,3,52,16,82.77,1023,19,cv,1,0,0,2,5
2015,10,10,23,3,85,15,68.61,1024,21,cv,2,0,0,3,5
2015,10,11,0,3,84,16,82.77,1023,19,cv,3,0,0,3,5
2015,10,11,1,3,88,16,82.77,1023,19,SW,2,0,0,3,5
2015,10,11,2,3,93,16,88.11,1023,18,SW,3,0,0,3,5
2015,10,11,3,3,76,16,93.84,1023,17,SW,4,0,0,3,5
2015,10,11,4,3,74,16,93.84,1022,17,SW,5,0,0,2,5
2015,10,11,5,3,80,15,88.02,1022,17,SW,6,0,0,3,5
2015,10,11,6,3,80,15,93.8,1023,16,SW,7,0,0,3,5
2015,10,11,7,3,77,16,100,1023,16,cv,1,0,0,3,5
2015,10,11,8,3,80,16,93.84,1024,17,SW,1,0,0,3,5
2015,10,11,9,3,67,16,88.11,1025,18,cv,1,0,0,2,5
2015,10,11,10,3,66,15,68.61,1025,21,cv,2,0,0,2,5
2015,10,11,12,3,53,14,53.62,1025,24,cv,4,0,0,2,5
2015,10,11,13,3,44,15,50.78,1024,26,SE,2,0,0,2,5
2015,10,11,14,3,48,14,47.61,1023,26,cv,3,0,0,2,5
2015,10,11,15,3,48,13,44.61,1022,26,SW,4,0,0,2,5
2015,10,11,16,3,39,13,47.33,1021,25,SW,8,0,0,2,5
2015,10,11,17,3,36,13,50.24,1021,24,SW,10,0,0,2,5
2015,10,11,18,3,37,15,60.74,1021,23,SW,12,0,0,2,5
2015,10,11,19,3,51,15,64.54,1022,22,cv,1,0,0,2,5
2015,10,11,20,3,53,15,77.64,1022,19,cv,1,0,0,2,5
2015,10,11,21,3,49,15,88.02,1023,17,SW,1,0,0,2,5
2015,10,11,22,3,48,15,88.02,1024,17,cv,0,0,0,2,5
2015,10,11,23,3,71,16,93.84,1024,17,cv,0,0,0,2,5
2015,10,12,0,3,81,15,88.02,1024,17,NW,1,0,0,3,5
2015,10,12,1,3,90,15,93.8,1023,16,cv,0,0,0,3,5
2015,10,12,2,3,95,15,93.8,1023,16,cv,1,0,0,3,5
2015,10,12,3,3,104,15,100,1023,15,cv,1,0,0,3,5
2015,10,12,4,3,91,15,100,1022,15,SW,1,0,0,3,5
2015,10,12,5,3,109,15,100,1022,15,cv,0,0,0,3,5
2015,10,12,6,3,112,15,100,1022,15,SW,1,0,0,3,5
2015,10,12,7,3,113,14,100,1022,14,cv,0,0,0,3,5
